Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[strain]	Characteristics[individual]	Characteristics[infect]	Characteristics[developmental stage]	Characteristics[organism part]	Characteristics[protocol]	Characteristics[disease]	Characteristics[sex]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[cdna read]	Comment[cdna read offset]	Comment[cdna read size]	Comment[cell barcode offset]	Comment[cell barcode read]	Comment[cell barcode size]	Comment[end bias]	Comment[input molecule]	Comment[library construction]	Comment[primer]	Comment[sample barcode offset]	Comment[sample barcode read]	Comment[sample barcode size]	Comment[single cell isolation]	Comment[spike in]	Comment[umi barcode offset]	Comment[umi barcode read]	Comment[umi barcode size]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Protocol REF	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[READ_TYPE]	Comment[READ_INDEX]	Protocol REF	Protocol REF	Derived Array Data File	Protocol REF	Derived Array Data File	Protocol REF	Protocol REF	Derived Array Data File	Factor Value[infect]	Factor Value[time]	Unit[time unit]
Pla_HDBR12330713	ERS18335651	SAMEA115337474	Homo sapiens	EGD-cGFP	Hrv135, Hrv136	Lm infected	12pcw,9pcw	placenta	scRNAseq	L. monocytogenes infected	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12330713	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12330713_S1_L001		sequencing assay	ERX12060289	P-MTAB-141385	Pla_HDBR12330713_S1_L001_R1_001.fastq.gz	Pla_HDBR12330713_S1_L001_R1_001.fastq.gz	ERR12686163	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686163/Pla_HDBR12330713_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330713_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12330713_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330713_matrix.mtx.gz	Lm infected	24hpi	hour
Pla_HDBR12330713	ERS18335651	SAMEA115337474	Homo sapiens	EGD-cGFP	Hrv135, Hrv136	Lm infected	12pcw,9pcw	placenta	scRNAseq	L. monocytogenes infected	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12330713	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12330713_S1_L001		sequencing assay	ERX12060289	P-MTAB-141385	Pla_HDBR12330713_S1_L001_R2_001.fastq.gz	Pla_HDBR12330713_S1_L001_R2_001.fastq.gz	ERR12686163	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686163/Pla_HDBR12330713_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330713_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12330713_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330713_matrix.mtx.gz	Lm infected	24hpi	hour
Pla_HDBR12330713	ERS18335651	SAMEA115337474	Homo sapiens	EGD-cGFP	Hrv135, Hrv136	Lm infected	12pcw,9pcw	placenta	scRNAseq	L. monocytogenes infected	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12330713	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12330713_S1_L001		sequencing assay	ERX12060289	P-MTAB-141385	Pla_HDBR12330713_S1_L001_I1_001.fastq.gz	Pla_HDBR12330713_S1_L001_I1_001.fastq.gz	ERR12686163	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686163/Pla_HDBR12330713_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330713_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12330713_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330713_matrix.mtx.gz	Lm infected	24hpi	hour
Pla_HDBR12330714	ERS18335652	SAMEA115337475	Homo sapiens		Hrv135, Hrv136	control/ none	12pcw,9pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR12330714	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12330714_S1_L001		sequencing assay	ERX12060290	P-MTAB-141385	Pla_HDBR12330714_S1_L001_R1_001.fastq.gz	Pla_HDBR12330714_S1_L001_R1_001.fastq.gz	ERR12686164	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686164/Pla_HDBR12330714_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330714_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12330714_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330714_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR12330714	ERS18335652	SAMEA115337475	Homo sapiens		Hrv135, Hrv136	control/ none	12pcw,9pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR12330714	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12330714_S1_L001		sequencing assay	ERX12060290	P-MTAB-141385	Pla_HDBR12330714_S1_L001_R2_001.fastq.gz	Pla_HDBR12330714_S1_L001_R2_001.fastq.gz	ERR12686164	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686164/Pla_HDBR12330714_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330714_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12330714_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330714_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR12330714	ERS18335652	SAMEA115337475	Homo sapiens		Hrv135, Hrv136	control/ none	12pcw,9pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR12330714	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12330714_S1_L001		sequencing assay	ERX12060290	P-MTAB-141385	Pla_HDBR12330714_S1_L001_I1_001.fastq.gz	Pla_HDBR12330714_S1_L001_I1_001.fastq.gz	ERR12686164	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686164/Pla_HDBR12330714_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330714_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12330714_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330714_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR12330714	ERS18335652	SAMEA115337475	Homo sapiens		Hrv135, Hrv136	control/ none	12pcw,9pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR12330714	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12330714_S1_L001		sequencing assay	ERX12060290	P-MTAB-141385	Pla_HDBR12330714_S1_L001_I2_001.fastq.gz	Pla_HDBR12330714_S1_L001_I2_001.fastq.gz	ERR12686164	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686164/Pla_HDBR12330714_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330714_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12330714_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330714_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR12330715	ERS18335653	SAMEA115337476	Homo sapiens	EGD-cGFP	Hrv136	Lm infected	9pcw	placenta	scRNAseq	L. monocytogenes  infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR12330715	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12330715_S1_L001		sequencing assay	ERX12060291	P-MTAB-141385	Pla_HDBR12330715_S1_L001_R2_001.fastq.gz	Pla_HDBR12330715_S1_L001_R2_001.fastq.gz	ERR12686192	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686192/Pla_HDBR12330715_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330715_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12330715_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330715_matrix.mtx.gz	Lm infected	48hpi	hour
Pla_HDBR12330715	ERS18335653	SAMEA115337476	Homo sapiens	EGD-cGFP	Hrv136	Lm infected	9pcw	placenta	scRNAseq	L. monocytogenes  infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR12330715	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12330715_S1_L001		sequencing assay	ERX12060291	P-MTAB-141385	Pla_HDBR12330715_S1_L001_I2_001.fastq.gz	Pla_HDBR12330715_S1_L001_I2_001.fastq.gz	ERR12686192	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686192/Pla_HDBR12330715_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330715_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12330715_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330715_matrix.mtx.gz	Lm infected	48hpi	hour
Pla_HDBR12330715	ERS18335653	SAMEA115337476	Homo sapiens	EGD-cGFP	Hrv136	Lm infected	9pcw	placenta	scRNAseq	L. monocytogenes  infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR12330715	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12330715_S1_L001		sequencing assay	ERX12060291	P-MTAB-141385	Pla_HDBR12330715_S1_L001_R1_001.fastq.gz	Pla_HDBR12330715_S1_L001_R1_001.fastq.gz	ERR12686192	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686192/Pla_HDBR12330715_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330715_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12330715_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330715_matrix.mtx.gz	Lm infected	48hpi	hour
Pla_HDBR12330715	ERS18335653	SAMEA115337476	Homo sapiens	EGD-cGFP	Hrv136	Lm infected	9pcw	placenta	scRNAseq	L. monocytogenes  infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR12330715	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12330715_S1_L001		sequencing assay	ERX12060291	P-MTAB-141385	Pla_HDBR12330715_S1_L001_I1_001.fastq.gz	Pla_HDBR12330715_S1_L001_I1_001.fastq.gz	ERR12686192	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686192/Pla_HDBR12330715_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330715_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12330715_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12330715_matrix.mtx.gz	Lm infected	48hpi	hour
Pla_HDBR12808826	ERS18335654	SAMEA115337477	Homo sapiens		Hrv141	none	14pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12808826	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12808826_S1_L001		sequencing assay	ERX12060292	P-MTAB-141385	Pla_HDBR12808826_S1_L001_R1_001.fastq.gz	Pla_HDBR12808826_S1_L001_R1_001.fastq.gz	ERR12686201	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686201/Pla_HDBR12808826_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808826_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12808826_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808826_matrix.mtx.gz	none	day0	hour
Pla_HDBR12808826	ERS18335654	SAMEA115337477	Homo sapiens		Hrv141	none	14pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12808826	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12808826_S1_L001		sequencing assay	ERX12060292	P-MTAB-141385	Pla_HDBR12808826_S1_L001_I1_001.fastq.gz	Pla_HDBR12808826_S1_L001_I1_001.fastq.gz	ERR12686201	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686201/Pla_HDBR12808826_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808826_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12808826_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808826_matrix.mtx.gz	none	day0	hour
Pla_HDBR12808826	ERS18335654	SAMEA115337477	Homo sapiens		Hrv141	none	14pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12808826	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12808826_S1_L001		sequencing assay	ERX12060292	P-MTAB-141385	Pla_HDBR12808826_S1_L001_R2_001.fastq.gz	Pla_HDBR12808826_S1_L001_R2_001.fastq.gz	ERR12686201	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686201/Pla_HDBR12808826_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808826_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12808826_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808826_matrix.mtx.gz	none	day0	hour
Pla_HDBR12808826	ERS18335654	SAMEA115337477	Homo sapiens		Hrv141	none	14pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12808826	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12808826_S1_L001		sequencing assay	ERX12060292	P-MTAB-141385	Pla_HDBR12808826_S1_L001_I2_001.fastq.gz	Pla_HDBR12808826_S1_L001_I2_001.fastq.gz	ERR12686201	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686201/Pla_HDBR12808826_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808826_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12808826_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808826_matrix.mtx.gz	none	day0	hour
Pla_HDBR12808827	ERS18335655	SAMEA115337478	Homo sapiens		Hrv142	none	12pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12808827	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12808827_S1_L001		sequencing assay	ERX12060293	P-MTAB-141385	Pla_HDBR12808827_S1_L001_R2_001.fastq.gz	Pla_HDBR12808827_S1_L001_R2_001.fastq.gz	ERR12686206	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686206/Pla_HDBR12808827_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808827_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12808827_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808827_matrix.mtx.gz	none	day0	hour
Pla_HDBR12808827	ERS18335655	SAMEA115337478	Homo sapiens		Hrv142	none	12pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12808827	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12808827_S1_L001		sequencing assay	ERX12060293	P-MTAB-141385	Pla_HDBR12808827_S1_L001_I2_001.fastq.gz	Pla_HDBR12808827_S1_L001_I2_001.fastq.gz	ERR12686206	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686206/Pla_HDBR12808827_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808827_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12808827_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808827_matrix.mtx.gz	none	day0	hour
Pla_HDBR12808827	ERS18335655	SAMEA115337478	Homo sapiens		Hrv142	none	12pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12808827	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12808827_S1_L001		sequencing assay	ERX12060293	P-MTAB-141385	Pla_HDBR12808827_S1_L001_R1_001.fastq.gz	Pla_HDBR12808827_S1_L001_R1_001.fastq.gz	ERR12686206	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686206/Pla_HDBR12808827_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808827_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12808827_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808827_matrix.mtx.gz	none	day0	hour
Pla_HDBR12808827	ERS18335655	SAMEA115337478	Homo sapiens		Hrv142	none	12pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12808827	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12808827_S1_L001		sequencing assay	ERX12060293	P-MTAB-141385	Pla_HDBR12808827_S1_L001_I1_001.fastq.gz	Pla_HDBR12808827_S1_L001_I1_001.fastq.gz	ERR12686206	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686206/Pla_HDBR12808827_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808827_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12808827_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808827_matrix.mtx.gz	none	day0	hour
Pla_HDBR12808831	ERS18335656	SAMEA115337479	Homo sapiens		Hrv141, Hrv142	none	14pcw,12pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12808831	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12808831_S1_L001		sequencing assay	ERX12060294	P-MTAB-141385	Pla_HDBR12808831_S1_L001_I2_001.fastq.gz	Pla_HDBR12808831_S1_L001_I2_001.fastq.gz	ERR12686166	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686166/Pla_HDBR12808831_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808831_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12808831_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808831_matrix.mtx.gz	none	day2	hour
Pla_HDBR12808831	ERS18335656	SAMEA115337479	Homo sapiens		Hrv141, Hrv142	none	14pcw,12pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12808831	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12808831_S1_L001		sequencing assay	ERX12060294	P-MTAB-141385	Pla_HDBR12808831_S1_L001_R1_001.fastq.gz	Pla_HDBR12808831_S1_L001_R1_001.fastq.gz	ERR12686166	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686166/Pla_HDBR12808831_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808831_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12808831_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808831_matrix.mtx.gz	none	day2	hour
Pla_HDBR12808831	ERS18335656	SAMEA115337479	Homo sapiens		Hrv141, Hrv142	none	14pcw,12pcw	placenta	scRNAseq	none	Unknown	organism part	P-MTAB-141382	P-MTAB-141383	P-MTAB-141388	P-MTAB-141384	Pla_HDBR12808831	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR12808831_S1_L001		sequencing assay	ERX12060294	P-MTAB-141385	Pla_HDBR12808831_S1_L001_R2_001.fastq.gz	Pla_HDBR12808831_S1_L001_R2_001.fastq.gz	ERR12686166	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686166/Pla_HDBR12808831_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808831_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR12808831_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR12808831_matrix.mtx.gz	none	day2	hour
